468,UA,685,ORD,Noon-4pm,Wed,May,160,19,0
469,UA,687,ORD,4-8pm,Wed,May,160,0,0
470,UA,689,ORD,4-8pm,Wed,May,160,38,1
471,UA,691,ORD,4-8pm,Wed,May,160,0,0
472,UA,693,ORD,4-8pm,Wed,May,160,11,0
473,UA,695,ORD,8-Mid,Wed,May,160,36,1
474,UA,745,DEN,Noon-4pm,Wed,May,277,-6,0
475,UA,835,ORD,8-Noon,Wed,May,160,-8,0
476,UA,847,IAD,4-8pm,Wed,May,92,31,1
477,UA,403,DEN,4-8am,Thu,May,281,-4,0
478,UA,405,DEN,8-Noon,Thu,May,277,58,1
479,UA,409,DEN,4-8pm,Thu,May,279,59,1
480,UA,511,ORD,8-Noon,Thu,May,158,-1,0
481,UA,667,ORD,4-8am,Thu,May,143,-7,0
482,UA,669,ORD,4-8am,Thu,May,150,-5,0
483,UA,673,ORD,8-Noon,Thu,May,158,6,0
484,UA,677,ORD,8-Noon,Thu,May,160,41,1
485,UA,679,ORD,Noon-4pm,Thu,May,160,49,1
486,UA,681,ORD,Noon-4pm,Thu,May,160,105,1
487,UA,683,ORD,Noon-4pm,Thu,May,163,0,0
488,UA,685,ORD,Noon-4pm,Thu,May,160,9,0
489,UA,687,ORD,4-8pm,Thu,May,160,182,1
490,UA,689,ORD,4-8pm,Thu,May,160,142,1
491,UA,691,ORD,4-8pm,Thu,May,160,228,1
492,UA,693,ORD,4-8pm,Thu,May,160,0,0
493,UA,695,ORD,8-Mid,Thu,May,160,114,1
494,UA,745,DEN,Noon-4pm,Thu,May,277,-7,0
495,UA,835,ORD,8-Noon,Thu,May,160,-1,0
496,UA,847,IAD,4-8pm,Thu,May,92,53,1
497,UA,403,DEN,4-8am,Fri,May,281,5,0
498,UA,405,DEN,8-Noon,Fri,May,277,-2,0
499,UA,409,DEN,4-8pm,Fri,May,279,26,0
500,UA,511,ORD,8-Noon,Fri,May,158,-3,0
501,UA,667,ORD,4-8am,Fri,May,143,59,1
502,UA,669,ORD,4-8am,Fri,May,150,-4,0
503,UA,673,ORD,8-Noon,Fri,May,158,-4,0
504,UA,677,ORD,8-Noon,Fri,May,160,14,0
505,UA,679,ORD,Noon-4pm,Fri,May,160,0,0
506,UA,681,ORD,Noon-4pm,Fri,May,160,28,0
507,UA,683,ORD,Noon-4pm,Fri,May,163,104,1
508,UA,685,ORD,Noon-4pm,Fri,May,160,89,1
509,UA,687,ORD,4-8pm,Fri,May,160,99,1
510,UA,689,ORD,4-8pm,Fri,May,160,68,1
511,UA,691,ORD,4-8pm,Fri,May,160,140,1
512,UA,693,ORD,4-8pm,Fri,May,160,85,1
513,UA,695,ORD,8-Mid,Fri,May,160,54,1
514,UA,745,DEN,Noon-4pm,Fri,May,277,12,0
515,UA,835,ORD,8-Noon,Fri,May,160,-7,0
516,UA,847,IAD,4-8pm,Fri,May,92,38,1
517,UA,403,DEN,4-8am,Sat,May,280,8,0
518,UA,405,DEN,8-Noon,Sat,May,274,-3,0
519,UA,511,ORD,8-Noon,Sat,May,158,0,0
520,UA,669,ORD,4-8am,Sat,May,160,-1,0
521,UA,677,ORD,8-Noon,Sat,May,163,65,1
522,UA,681,ORD,Noon-4pm,Sat,May,160,-7,0
523,UA,683,ORD,Noon-4pm,Sat,May,148,-4,0
524,UA,689,ORD,4-8pm,Sat,May,160,-2,0
525,UA,745,DEN,Noon-4pm,Sat,May,259,-7,0
526,UA,835,ORD,8-Noon,Sat,May,160,-8,0
527,UA,847,IAD,4-8pm,Sat,May,68,-4,0
528,UA,403,DEN,4-8am,Sun,May,281,-1,0
529,UA,405,DEN,8-Noon,Sun,May,257,3,0
530,UA,409,DEN,4-8pm,Sun,May,279,19,0
531,UA,511,ORD,8-Noon,Sun,May,144,-2,0
532,UA,669,ORD,4-8am,Sun,May,160,20,0
533,UA,673,ORD,8-Noon,Sun,May,151,-3,0
534,UA,677,ORD,8-Noon,Sun,May,160,0,0
535,UA,679,ORD,Noon-4pm,Sun,May,160,-8,0
536,UA,681,ORD,Noon-4pm,Sun,May,160,-5,0
537,UA,683,ORD,Noon-4pm,Sun,May,160,-4,0
538,UA,685,ORD,Noon-4pm,Sun,May,160,-6,0
539,UA,687,ORD,4-8pm,Sun,May,160,-5,0
540,UA,689,ORD,4-8pm,Sun,May,160,-5,0
541,UA,691,ORD,4-8pm,Sun,May,160,-8,0
542,UA,693,ORD,4-8pm,Sun,May,160,-6,0
543,UA,745,DEN,Noon-4pm,Sun,May,277,43,1
544,UA,847,IAD,4-8pm,Sun,May,92,-9,0
545,AA,301,ORD,4-8am,Fri,May,140,-3,0
546,AA,303,ORD,4-8am,Fri,May,145,-5,0
547,AA,305,ORD,4-8am,Fri,May,145,0,0
548,AA,309,ORD,8-Noon,Fri,May,145,-9,0
549,AA,313,ORD,8-Noon,Fri,May,155,-3,0
550,AA,319,ORD,8-Noon,Fri,May,150,-7,0
551,AA,321,ORD,8-Noon,Fri,May,155,-6,0
552,AA,327,ORD,Noon-4pm,Fri,May,155,19,0
553,AA,329,ORD,Noon-4pm,Fri,May,150,42,1
554,AA,333,ORD,Noon-4pm,Fri,May,155,-10,0
555,AA,335,ORD,Noon-4pm,Fri,May,160,46,1
556,AA,337,ORD,Noon-4pm,Fri,May,160,-5,0
557,AA,341,ORD,4-8pm,Fri,May,160,79,1
558,AA,345,ORD,4-8pm,Fri,May,160,65,1
559,AA,347,ORD,4-8pm,Fri,May,155,111,1
560,AA,363,ORD,4-8pm,Fri,May,155,116,1
561,AA,371,ORD,8-Mid,Fri,May,155,0,0
562,AA,413,MIA,4-8am,Fri,May,185,-5,0
563,AA,599,MIA,8-Noon,Fri,May,190,-6,0
564,AA,611,BNA,8-Noon,Fri,May,155,-5,0
565,AA,701,DFW,4-8am,Fri,May,225,47,1
566,AA,707,DFW,4-8am,Fri,May,230,-2,0
567,AA,709,DFW,4-8am,Fri,May,235,-3,0
568,AA,713,DFW,8-Noon,Fri,May,240,-6,0
569,AA,721,DFW,8-Noon,Fri,May,245,1,0
570,AA,731,DFW,8-Noon,Fri,May,240,-1,0
571,AA,739,DFW,8-Noon,Fri,May,240,-4,0
572,AA,743,DFW,Noon-4pm,Fri,May,235,0,0
573,AA,745,DFW,Noon-4pm,Fri,May,240,19,0
574,AA,751,DFW,Noon-4pm,Fri,May,245,0,0
575,AA,753,DFW,Noon-4pm,Fri,May,240,33,1
576,AA,759,DFW,Noon-4pm,Fri,May,245,52,1
577,AA,763,DFW,4-8pm,Fri,May,250,55,1
578,AA,785,DFW,4-8pm,Fri,May,240,-1,0
579,AA,787,DFW,4-8pm,Fri,May,240,84,1
580,AA,791,DFW,8-Mid,Fri,May,235,50,1
581,AA,1423,MIA,Noon-4pm,Fri,May,190,34,1
582,AA,1551,BNA,4-8pm,Fri,May,150,-3,0
583,AA,1559,MIA,4-8pm,Fri,May,195,73,1
584,AA,1685,MIA,4-8am,Fri,May,175,-2,0
585,AA,1709,MIA,8-Mid,Fri,May,185,53,1
586,AA,1741,BNA,Noon-4pm,Fri,May,150,124,1
587,AA,1757,STL,8-Noon,Fri,May,170,14,0
588,AA,1855,STL,8-Noon,Fri,May,165,-10,0
589,AA,2011,MIA,4-8pm,Fri,May,185,70,1
590,AA,2015,MIA,8-Noon,Fri,May,190,-2,0
591,AA,2019,STL,8-Mid,Fri,May,160,0,0
592,AA,2093,MIA,Noon-4pm,Fri,May,190,17,0
593,AA,2223,STL,4-8pm,Fri,May,175,-5,0
594,AA,2255,MIA,4-8am,Fri,May,175,-3,0
595,AA,301,ORD,4-8am,Sat,May,140,-7,0
596,AA,303,ORD,4-8am,Sat,May,145,-9,0
597,AA,305,ORD,4-8am,Sat,May,145,-7,0
598,AA,309,ORD,8-Noon,Sat,May,145,-7,0
599,AA,313,ORD,8-Noon,Sat,May,155,-7,0
600,AA,319,ORD,8-Noon,Sat,May,150,-8,0
601,AA,327,ORD,Noon-4pm,Sat,May,155,-10,0
602,AA,333,ORD,Noon-4pm,Sat,May,155,-9,0
603,AA,335,ORD,Noon-4pm,Sat,May,160,-6,0
604,AA,345,ORD,4-8pm,Sat,May,160,-3,0
605,AA,363,ORD,4-8pm,Sat,May,155,-3,0
606,AA,413,MIA,4-8am,Sat,May,185,-2,0
607,AA,599,MIA,8-Noon,Sat,May,190,-5,0
608,AA,611,BNA,8-Noon,Sat,May,155,-8,0
609,AA,707,DFW,4-8am,Sat,May,230,10,0
610,AA,709,DFW,4-8am,Sat,May,235,-8,0
611,AA,713,DFW,8-Noon,Sat,May,240,-10,0
612,AA,721,DFW,8-Noon,Sat,May,245,-8,0
613,AA,731,DFW,8-Noon,Sat,May,240,-7,0
614,AA,743,DFW,Noon-4pm,Sat,May,235,-4,0
615,AA,745,DFW,Noon-4pm,Sat,May,240,26,0
616,AA,751,DFW,Noon-4pm,Sat,May,245,-5,0
617,AA,759,DFW,Noon-4pm,Sat,May,245,-4,0
618,AA,763,DFW,4-8pm,Sat,May,250,-4,0
619,AA,785,DFW,4-8pm,Sat,May,240,0,0
620,AA,787,DFW,4-8pm,Sat,May,240,30,0
621,AA,1423,MIA,Noon-4pm,Sat,May,190,22,0
622,AA,1559,MIA,4-8pm,Sat,May,195,-4,0
623,AA,1685,MIA,4-8am,Sat,May,175,0,0
624,AA,1709,MIA,8-Mid,Sat,May,185,10,0
625,AA,1741,BNA,Noon-4pm,Sat,May,150,-8,0
626,AA,1757,STL,8-Noon,Sat,May,170,-2,0
627,AA,2011,MIA,4-8pm,Sat,May,185,-10,0
628,AA,2015,MIA,8-Noon,Sat,May,190,-6,0
629,AA,2093,MIA,Noon-4pm,Sat,May,190,-9,0
630,AA,2223,STL,4-8pm,Sat,May,175,-10,0
631,AA,2255,MIA,4-8am,Sat,May,175,-3,0
632,AA,301,ORD,4-8am,Sun,May,140,-1,0
633,AA,305,ORD,4-8am,Sun,May,145,-1,0
634,AA,309,ORD,8-Noon,Sun,May,145,-9,0
635,AA,313,ORD,8-Noon,Sun,May,155,-7,0
636,AA,319,ORD,8-Noon,Sun,May,150,-9,0
637,AA,321,ORD,8-Noon,Sun,May,155,-8,0
638,AA,327,ORD,Noon-4pm,Sun,May,155,-9,0
639,AA,329,ORD,Noon-4pm,Sun,May,150,-8,0
640,AA,333,ORD,Noon-4pm,Sun,May,155,-4,0
641,AA,335,ORD,Noon-4pm,Sun,May,160,-4,0
642,AA,337,ORD,Noon-4pm,Sun,May,160,1,0
643,AA,341,ORD,4-8pm,Sun,May,160,-5,0
644,AA,345,ORD,4-8pm,Sun,May,160,-6,0
645,AA,347,ORD,4-8pm,Sun,May,155,-5,0
646,AA,363,ORD,4-8pm,Sun,May,155,-10,0
647,AA,371,ORD,8-Mid,Sun,May,155,29,0
648,AA,413,MIA,4-8am,Sun,May,185,-4,0
649,AA,599,MIA,8-Noon,Sun,May,190,-12,0
650,AA,611,BNA,8-Noon,Sun,May,155,-11,0
651,AA,707,DFW,4-8am,Sun,May,230,-9,0
652,AA,709,DFW,4-8am,Sun,May,235,-9,0
653,AA,713,DFW,8-Noon,Sun,May,240,1,0
654,AA,721,DFW,8-Noon,Sun,May,245,-1,0
655,AA,731,DFW,8-Noon,Sun,May,240,-4,0
656,AA,743,DFW,Noon-4pm,Sun,May,235,-7,0
657,AA,745,DFW,Noon-4pm,Sun,May,240,-10,0
658,AA,751,DFW,Noon-4pm,Sun,May,245,-5,0
659,AA,753,DFW,Noon-4pm,Sun,May,240,-1,0
660,AA,759,DFW,Noon-4pm,Sun,May,245,-6,0
661,AA,763,DFW,4-8pm,Sun,May,250,-6,0
662,AA,785,DFW,4-8pm,Sun,May,240,0,0
663,AA,787,DFW,4-8pm,Sun,May,240,-3,0
664,AA,1423,MIA,Noon-4pm,Sun,May,190,-3,0
665,AA,1551,BNA,4-8pm,Sun,May,150,35,1
666,AA,1559,MIA,4-8pm,Sun,May,195,-6,0
667,AA,1685,MIA,4-8am,Sun,May,175,-1,0
668,AA,1709,MIA,8-Mid,Sun,May,185,8,0
669,AA,1741,BNA,Noon-4pm,Sun,May,150,-5,0
670,AA,1757,STL,8-Noon,Sun,May,170,-8,0
671,AA,1855,STL,8-Noon,Sun,May,165,-3,0
672,AA,2011,MIA,4-8pm,Sun,May,185,3,0
673,AA,2015,MIA,8-Noon,Sun,May,190,-8,0
674,AA,2019,STL,8-Mid,Sun,May,160,-1,0
675,AA,2093,MIA,Noon-4pm,Sun,May,190,-4,0
676,AA,2223,STL,4-8pm,Sun,May,175,-7,0
677,AA,2255,MIA,4-8am,Sun,May,175,-9,0
678,AA,301,ORD,4-8am,Mon,May,140,-4,0
679,AA,303,ORD,4-8am,Mon,May,145,-3,0
680,AA,305,ORD,4-8am,Mon,May,145,-3,0
681,AA,309,ORD,8-Noon,Mon,May,145,-6,0
682,AA,313,ORD,8-Noon,Mon,May,155,-1,0
683,AA,319,ORD,8-Noon,Mon,May,150,3,0
684,AA,321,ORD,8-Noon,Mon,May,155,-4,0
685,AA,327,ORD,Noon-4pm,Mon,May,155,-7,0
686,AA,329,ORD,Noon-4pm,Mon,May,150,-6,0
687,AA,333,ORD,Noon-4pm,Mon,May,155,-5,0
688,AA,335,ORD,Noon-4pm,Mon,May,160,-5,0
689,AA,337,ORD,Noon-4pm,Mon,May,160,39,1
690,AA,341,ORD,4-8pm,Mon,May,160,-7,0
691,AA,345,ORD,4-8pm,Mon,May,160,-5,0
692,AA,347,ORD,4-8pm,Mon,May,155,0,0
693,AA,363,ORD,4-8pm,Mon,May,155,-5,0
694,AA,371,ORD,8-Mid,Mon,May,155,0,0
695,AA,413,MIA,4-8am,Mon,May,185,-3,0
696,AA,599,MIA,8-Noon,Mon,May,190,-5,0
697,AA,611,BNA,8-Noon,Mon,May,155,-9,0
698,AA,701,DFW,4-8am,Mon,May,225,-12,0
699,AA,707,DFW,4-8am,Mon,May,230,17,0
700,AA,709,DFW,4-8am,Mon,May,235,-4,0
701,AA,713,DFW,8-Noon,Mon,May,240,-4,0
702,AA,721,DFW,8-Noon,Mon,May,245,-3,0
703,AA,731,DFW,8-Noon,Mon,May,240,-13,0
704,AA,739,DFW,8-Noon,Mon,May,240,-8,0
705,AA,743,DFW,Noon-4pm,Mon,May,235,-7,0
706,AA,745,DFW,Noon-4pm,Mon,May,240,-4,0
707,AA,751,DFW,Noon-4pm,Mon,May,245,-4,0
708,AA,753,DFW,Noon-4pm,Mon,May,240,-6,0
709,AA,759,DFW,Noon-4pm,Mon,May,245,-8,0
710,AA,763,DFW,4-8pm,Mon,May,250,-8,0
711,AA,785,DFW,4-8pm,Mon,May,240,-3,0
712,AA,787,DFW,4-8pm,Mon,May,240,-3,0
713,AA,791,DFW,8-Mid,Mon,May,235,0,0
714,AA,1423,MIA,Noon-4pm,Mon,May,190,-2,0
715,AA,1551,BNA,4-8pm,Mon,May,150,-3,0
716,AA,1559,MIA,4-8pm,Mon,May,195,-6,0
717,AA,1685,MIA,4-8am,Mon,May,175,0,0
718,AA,1709,MIA,8-Mid,Mon,May,185,84,1
719,AA,1741,BNA,Noon-4pm,Mon,May,150,-7,0
720,AA,1757,STL,8-Noon,Mon,May,170,-5,0
721,AA,1855,STL,8-Noon,Mon,May,165,-2,0
722,AA,2011,MIA,4-8pm,Mon,May,185,-7,0
723,AA,2015,MIA,8-Noon,Mon,May,190,24,0
724,AA,2019,STL,8-Mid,Mon,May,160,48,1
725,AA,2093,MIA,Noon-4pm,Mon,May,190,-6,0
726,AA,2223,STL,4-8pm,Mon,May,175,-6,0
727,AA,2255,MIA,4-8am,Mon,May,175,28,0
728,AA,301,ORD,4-8am,Tue,May,140,-8,0
729,AA,303,ORD,4-8am,Tue,May,145,-4,0
730,AA,305,ORD,4-8am,Tue,May,145,-7,0
731,AA,309,ORD,8-Noon,Tue,May,145,-6,0
732,AA,313,ORD,8-Noon,Tue,May,155,-6,0
733,AA,319,ORD,8-Noon,Tue,May,150,8,0
734,AA,321,ORD,8-Noon,Tue,May,155,38,1
735,AA,327,ORD,Noon-4pm,Tue,May,155,-7,0
736,AA,329,ORD,Noon-4pm,Tue,May,150,0,0
737,AA,333,ORD,Noon-4pm,Tue,May,155,-7,0
738,AA,335,ORD,Noon-4pm,Tue,May,160,0,0
739,AA,337,ORD,Noon-4pm,Tue,May,160,17,0
740,AA,341,ORD,4-8pm,Tue,May,160,0,0
741,AA,345,ORD,4-8pm,Tue,May,160,-3,0
742,AA,347,ORD,4-8pm,Tue,May,155,33,1
743,AA,363,ORD,4-8pm,Tue,May,155,0,0
744,AA,371,ORD,8-Mid,Tue,May,155,13,0
745,AA,413,MIA,4-8am,Tue,May,185,0,0
746,AA,599,MIA,8-Noon,Tue,May,190,-7,0
747,AA,611,BNA,8-Noon,Tue,May,155,-7,0
748,AA,701,DFW,4-8am,Tue,May,225,-6,0
749,AA,707,DFW,4-8am,Tue,May,230,-7,0
750,AA,709,DFW,4-8am,Tue,May,235,-7,0
751,AA,713,DFW,8-Noon,Tue,May,240,-1,0
752,AA,721,DFW,8-Noon,Tue,May,245,-6,0
753,AA,731,DFW,8-Noon,Tue,May,240,25,0
754,AA,739,DFW,8-Noon,Tue,May,240,-8,0
755,AA,743,DFW,Noon-4pm,Tue,May,235,57,1
756,AA,745,DFW,Noon-4pm,Tue,May,240,44,1
757,AA,751,DFW,Noon-4pm,Tue,May,245,139,1
758,AA,753,DFW,Noon-4pm,Tue,May,240,0,0
759,AA,759,DFW,Noon-4pm,Tue,May,245,15,0
760,AA,763,DFW,4-8pm,Tue,May,250,0,0
761,AA,785,DFW,4-8pm,Tue,May,240,22,0
762,AA,787,DFW,4-8pm,Tue,May,240,25,0
763,AA,791,DFW,8-Mid,Tue,May,235,16,0
764,AA,1423,MIA,Noon-4pm,Tue,May,190,35,1
765,AA,1551,BNA,4-8pm,Tue,May,150,78,1
766,AA,1559,MIA,4-8pm,Tue,May,195,-4,0
767,AA,1685,MIA,4-8am,Tue,May,175,-8,0
768,AA,1709,MIA,8-Mid,Tue,May,185,44,1
769,AA,1741,BNA,Noon-4pm,Tue,May,150,-6,0
770,AA,1757,STL,8-Noon,Tue,May,170,30,0
771,AA,1855,STL,8-Noon,Tue,May,165,-6,0
772,AA,2011,MIA,4-8pm,Tue,May,185,8,0
773,AA,2015,MIA,8-Noon,Tue,May,190,-11,0
774,AA,2019,STL,8-Mid,Tue,May,160,48,1
775,AA,2093,MIA,Noon-4pm,Tue,May,190,63,1
776,AA,2223,STL,4-8pm,Tue,May,175,-11,0
777,AA,2255,MIA,4-8am,Tue,May,175,-8,0
778,AA,301,ORD,4-8am,Wed,May,140,0,0
779,AA,303,ORD,4-8am,Wed,May,145,-5,0
780,AA,305,ORD,4-8am,Wed,May,145,-7,0
781,AA,309,ORD,8-Noon,Wed,May,145,-7,0
782,AA,313,ORD,8-Noon,Wed,May,155,-6,0
783,AA,319,ORD,8-Noon,Wed,May,150,2,0
784,AA,321,ORD,8-Noon,Wed,May,155,-7,0
785,AA,327,ORD,Noon-4pm,Wed,May,155,-7,0
786,AA,329,ORD,Noon-4pm,Wed,May,150,0,0
787,AA,333,ORD,Noon-4pm,Wed,May,155,-1,0
788,AA,335,ORD,Noon-4pm,Wed,May,160,-7,0
789,AA,337,ORD,Noon-4pm,Wed,May,160,-4,0
790,AA,341,ORD,4-8pm,Wed,May,160,-6,0
791,AA,345,ORD,4-8pm,Wed,May,160,-3,0
792,AA,347,ORD,4-8pm,Wed,May,155,15,0
793,AA,363,ORD,4-8pm,Wed,May,155,0,0
794,AA,371,ORD,8-Mid,Wed,May,155,59,1
795,AA,413,MIA,4-8am,Wed,May,185,-1,0
796,AA,599,MIA,8-Noon,Wed,May,190,-4,0
797,AA,611,BNA,8-Noon,Wed,May,155,-7,0
798,AA,701,DFW,4-8am,Wed,May,225,-8,0
799,AA,707,DFW,4-8am,Wed,May,230,0,0
800,AA,709,DFW,4-8am,Wed,May,235,-7,0
801,AA,713,DFW,8-Noon,Wed,May,240,-7,0
802,AA,721,DFW,8-Noon,Wed,May,245,-3,0
803,AA,731,DFW,8-Noon,Wed,May,240,0,0
804,AA,739,DFW,8-Noon,Wed,May,240,21,0
805,AA,743,DFW,Noon-4pm,Wed,May,235,0,0
806,AA,745,DFW,Noon-4pm,Wed,May,240,77,1
807,AA,751,DFW,Noon-4pm,Wed,May,245,20,0
808,AA,753,DFW,Noon-4pm,Wed,May,240,-3,0
809,AA,759,DFW,Noon-4pm,Wed,May,245,42,1
810,AA,763,DFW,4-8pm,Wed,May,250,5,0
811,AA,785,DFW,4-8pm,Wed,May,240,-6,0
812,AA,787,DFW,4-8pm,Wed,May,240,56,1
813,AA,791,DFW,8-Mid,Wed,May,235,40,1
814,AA,1423,MIA,Noon-4pm,Wed,May,190,70,1
815,AA,1551,BNA,4-8pm,Wed,May,150,-3,0
816,AA,1559,MIA,4-8pm,Wed,May,195,75,1
817,AA,1685,MIA,4-8am,Wed,May,175,-4,0
818,AA,1709,MIA,8-Mid,Wed,May,185,40,1
819,AA,1741,BNA,Noon-4pm,Wed,May,150,50,1
820,AA,1757,STL,8-Noon,Wed,May,170,24,0
821,AA,1855,STL,8-Noon,Wed,May,165,-7,0
822,AA,2011,MIA,4-8pm,Wed,May,185,64,1
823,AA,2015,MIA,8-Noon,Wed,May,190,-5,0
824,AA,2019,STL,8-Mid,Wed,May,160,19,0
825,AA,2093,MIA,Noon-4pm,Wed,May,190,-3,0
826,AA,2223,STL,4-8pm,Wed,May,175,-4,0
827,AA,2255,MIA,4-8am,Wed,May,175,-7,0
828,AA,301,ORD,4-8am,Thu,May,140,-6,0
829,AA,303,ORD,4-8am,Thu,May,145,-7,0
830,AA,305,ORD,4-8am,Thu,May,145,-7,0
831,AA,309,ORD,8-Noon,Thu,May,145,2,0
832,AA,313,ORD,8-Noon,Thu,May,155,-3,0
833,AA,319,ORD,8-Noon,Thu,May,150,-4,0
834,AA,321,ORD,8-Noon,Thu,May,155,-2,0
835,AA,327,ORD,Noon-4pm,Thu,May,155,54,1
836,AA,329,ORD,Noon-4pm,Thu,May,150,44,1
837,AA,333,ORD,Noon-4pm,Thu,May,155,0,0
838,AA,335,ORD,Noon-4pm,Thu,May,160,111,1
839,AA,337,ORD,Noon-4pm,Thu,May,160,88,1
840,AA,341,ORD,4-8pm,Thu,May,160,0,0
841,AA,345,ORD,4-8pm,Thu,May,160,14,0
842,AA,347,ORD,4-8pm,Thu,May,155,129,1
843,AA,363,ORD,4-8pm,Thu,May,155,0,0
844,AA,371,ORD,8-Mid,Thu,May,155,0,0
845,AA,413,MIA,4-8am,Thu,May,185,-8,0
846,AA,599,MIA,8-Noon,Thu,May,190,-1,0
847,AA,611,BNA,8-Noon,Thu,May,155,-4,0
848,AA,701,DFW,4-8am,Thu,May,225,-9,0
849,AA,707,DFW,4-8am,Thu,May,230,-5,0
850,AA,709,DFW,4-8am,Thu,May,235,-3,0
851,AA,713,DFW,8-Noon,Thu,May,240,-7,0
852,AA,721,DFW,8-Noon,Thu,May,245,-3,0
853,AA,731,DFW,8-Noon,Thu,May,240,-7,0
854,AA,739,DFW,8-Noon,Thu,May,240,-6,0
855,AA,743,DFW,Noon-4pm,Thu,May,235,2,0
856,AA,745,DFW,Noon-4pm,Thu,May,240,0,0
857,AA,751,DFW,Noon-4pm,Thu,May,245,58,1
858,AA,753,DFW,Noon-4pm,Thu,May,240,-2,0
859,AA,759,DFW,Noon-4pm,Thu,May,245,123,1
860,AA,763,DFW,4-8pm,Thu,May,250,25,0
861,AA,785,DFW,4-8pm,Thu,May,240,0,0
862,AA,787,DFW,4-8pm,Thu,May,240,112,1
863,AA,791,DFW,8-Mid,Thu,May,235,77,1
864,AA,1423,MIA,Noon-4pm,Thu,May,190,0,0
865,AA,1551,BNA,4-8pm,Thu,May,150,-2,0
866,AA,1559,MIA,4-8pm,Thu,May,195,200,1
867,AA,1685,MIA,4-8am,Thu,May,175,-6,0
868,AA,1709,MIA,8-Mid,Thu,May,185,92,1
869,AA,1741,BNA,Noon-4pm,Thu,May,150,71,1
870,AA,1757,STL,8-Noon,Thu,May,170,39,1
871,AA,1855,STL,8-Noon,Thu,May,165,-6,0
872,AA,2011,MIA,4-8pm,Thu,May,185,92,1
873,AA,2015,MIA,8-Noon,Thu,May,190,-4,0
874,AA,2019,STL,8-Mid,Thu,May,160,83,1
875,AA,2093,MIA,Noon-4pm,Thu,May,190,5,0
876,AA,2223,STL,4-8pm,Thu,May,175,59,1
877,AA,2255,MIA,4-8am,Thu,May,175,0,0
878,AA,301,ORD,4-8am,Fri,May,140,-6,0
879,AA,303,ORD,4-8am,Fri,May,145,-3,0
880,AA,305,ORD,4-8am,Fri,May,145,0,0
881,AA,309,ORD,8-Noon,Fri,May,145,-6,0
882,AA,313,ORD,8-Noon,Fri,May,155,-7,0
883,AA,319,ORD,8-Noon,Fri,May,150,-3,0
884,AA,321,ORD,8-Noon,Fri,May,155,-5,0
885,AA,327,ORD,Noon-4pm,Fri,May,155,-3,0
886,AA,329,ORD,Noon-4pm,Fri,May,150,-10,0
887,AA,333,ORD,Noon-4pm,Fri,May,155,-8,0
888,AA,335,ORD,Noon-4pm,Fri,May,160,-6,0
889,AA,337,ORD,Noon-4pm,Fri,May,160,-5,0
890,AA,341,ORD,4-8pm,Fri,May,160,-4,0
891,AA,345,ORD,4-8pm,Fri,May,160,-7,0
892,AA,347,ORD,4-8pm,Fri,May,155,-4,0
893,AA,363,ORD,4-8pm,Fri,May,155,-6,0
894,AA,371,ORD,8-Mid,Fri,May,155,-12,0
895,AA,413,MIA,4-8am,Fri,May,185,-7,0
896,AA,599,MIA,8-Noon,Fri,May,190,-2,0
897,AA,611,BNA,8-Noon,Fri,May,155,-1,0
898,AA,701,DFW,4-8am,Fri,May,225,-1,0
899,AA,707,DFW,4-8am,Fri,May,230,-8,0
900,AA,709,DFW,4-8am,Fri,May,235,-3,0
901,AA,713,DFW,8-Noon,Fri,May,240,-6,0
902,AA,721,DFW,8-Noon,Fri,May,245,-5,0
903,AA,731,DFW,8-Noon,Fri,May,240,-1,0
904,AA,739,DFW,8-Noon,Fri,May,240,0,0
905,AA,743,DFW,Noon-4pm,Fri,May,235,74,1
906,AA,745,DFW,Noon-4pm,Fri,May,240,-4,0
907,AA,751,DFW,Noon-4pm,Fri,May,245,-4,0
908,AA,753,DFW,Noon-4pm,Fri,May,240,9,0
909,AA,759,DFW,Noon-4pm,Fri,May,245,26,0
910,AA,763,DFW,4-8pm,Fri,May,250,9,0
911,AA,785,DFW,4-8pm,Fri,May,240,6,0
912,AA,787,DFW,4-8pm,Fri,May,240,-7,0
913,AA,791,DFW,8-Mid,Fri,May,235,-5,0
914,AA,1423,MIA,Noon-4pm,Fri,May,190,7,0
915,AA,1551,BNA,4-8pm,Fri,May,150,-3,0
916,AA,1559,MIA,4-8pm,Fri,May,195,-3,0
917,AA,1685,MIA,4-8am,Fri,May,175,1,0
918,AA,1709,MIA,8-Mid,Fri,May,185,-8,0
919,AA,1741,BNA,Noon-4pm,Fri,May,150,7,0
920,AA,1757,STL,8-Noon,Fri,May,170,0,0
921,AA,1855,STL,8-Noon,Fri,May,165,-7,0
922,AA,2011,MIA,4-8pm,Fri,May,185,-6,0
923,AA,2015,MIA,8-Noon,Fri,May,190,-6,0
924,AA,2019,STL,8-Mid,Fri,May,160,-11,0
925,AA,2093,MIA,Noon-4pm,Fri,May,190,-3,0
926,AA,2223,STL,4-8pm,Fri,May,175,-5,0
927,AA,2255,MIA,4-8am,Fri,May,175,-1,0
928,AA,301,ORD,4-8am,Sat,May,140,-7,0
929,AA,303,ORD,4-8am,Sat,May,145,-8,0
930,AA,305,ORD,4-8am,Sat,May,145,-5,0
931,AA,309,ORD,8-Noon,Sat,May,145,-8,0
